internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
125254992,Miocora obscura,"Cora obscura Ris, 1918",Cora,obscura,"Ris, 1918",,
125255080,Miocora semiopaca,"Cora semiopaca Selys, 1878",Cora,semiopaca,"Selys, 1878",,
125255119,Miocora skinneri,"Cora skinneri Calvert, 1907",Cora,skinneri,"Calvert, 1907",,
139119089,Mnesarete borchgravii,"Hetaerina borchgravii Selys, 1869",Hetaerina,borchgravii,"Selys, 1869",,
139119173,Mnesarete pruinosa,"Lais pruinosa Hagen in Selys, 1853",Lais,pruinosa,"Hagen in Selys, 1853",,
139119178,Mnesarete pudica,"Lais pudica Hagen in Selys, 1853",Lais,pudica,"Hagen in Selys, 1853",,
139152270,Inpabasis rosea,"Leptobasis rosea Selys, 1877",Leptobasis,rosea,"Selys, 1877",,
139153777,Mesamphiagrion gaianii,"Cyanallagma gaianii De Marmels, 1997",Cyanallagma,gaianii,"De Marmels, 1997",,
139153832,Mesamphiagrion tepuianum,"Cyanallagma tepuianum De Marmels, 1997",Cyanallagma,tepuianum,"De Marmels, 1997",,
139154403,Metaleptobasis diceras,"Leptobasis diceras Selys, 1877",Leptobasis,diceras,"Selys, 1877",,
139155626,Oxyagrion imeriense,"Acanthagrion imeriense De Marmels, 1989",Acanthagrion,imeriense,"De Marmels, 1989",,
139156570,Oxyagrion rubidum,"Agrion rubidum Rambur, 1842",Agrion,rubidum,"Rambur, 1842",,
139162056,Telebasis dominicana,"Agrion dominicanum Selys in Sagra, 1857",Agrion,dominicanum,"Selys in Sagra, 1857",,
139162151,Telebasis vulnerata,"Agrion vulneratum Hagen, 1861",Agrion,vulneratum,"Hagen, 1861",,
139162476,Tepuibasis chimantai,"Aeolagrion chimantai De Marmels, 1988",Aeolagrion,chimantai,"De Marmels, 1988",,
139162569,Tepuibasis neblinae,"Aeolagrion neblinae De Marmels, 1989",Aeolagrion,neblinae,"De Marmels, 1989",,
139162730,Tuberculobasis yanomami,"Leptobasis yanomami De Marmels, 1992",Leptobasis,yanomami,"De Marmels, 1992",,
139163339,Cordulisantosia machadoi,"Santosia machadoi Costa & Santos, 2000",Santosia,machadoi,"Costa & Santos, 2000",,
139163402,Cordulisantosia marshalli,"Santosia marshalli Costa & Santos, 1992",Santosia,marshalli,"Costa & Santos, 1992",,
139163438,Cordulisantosia newtoni,"Santosia newtoni Costa & Santos, 2000",Santosia,newtoni,"Costa & Santos, 2000",,
139163829,Agriogomphus ericae,"Ischnogomphus ericae Belle, 1966",Ischnogomphus,ericae,"Belle, 1966",,
139163860,Agriogomphus tumens,"Cyanogomphus tumens Calvert, 1905",Cyanogomphus,tumens,"Calvert, 1905",,
139164064,Aphylla distinguenda,"Gomphoides distinguenda Campion, 1920",Gomphoides,distinguenda,"Campion, 1920",,
139164748,Neogomphus molestus,"Hemigomphus molestus Hagen in Selys, 1854",Hemigomphus,molestus,"Hagen in Selys, 1854",,
139165790,Lauromacromia luismoojeni,"Neocordulia luismoojeni Santos, 1967",Neocordulia,luismoojeni,"Santos, 1967",,
139166712,Dasythemis venosa,"Libellula venosa Burmeister, 1839",Libellula,venosa,"Burmeister, 1839",,
139166729,Dythemis rufinervis,"Libellula rufinervis Burmeister, 1839",Libellula,rufinervis,"Burmeister, 1839",,
139167216,Micrathyria debilis,"Dythemis debilis Hagen, 1861",Dythemis,debilis,"Hagen, 1861",,
139167442,Scapanea frontalis,"Libellula frontalis Burmeister, 1839",Libellula,frontalis,"Burmeister, 1839",,
139167577,Teinopodagrion lepidum,"Allopodagrion lepidum Rácenis, 1959",Allopodagrion,lepidum,"Rácenis, 1959",,
139440501,Luzonargiolestes baltazarae,"Argiolestes baltazarae Gapud & Recuenco-Adorada, 2001",Argiolestes,baltazarae,"Gapud & Recuenco-Adorada, 2001",,
123529516,Telosticta paruatia,"Drepanosticta paruatia van Tol, 2005",Drepanosticta,paruatia,"van Tol, 2005",,
139344766,Chlorogomphus splendidus,"Orogomphus splendidus Selys, 1878",Orogomphus,splendidus,"Selys, 1878",,
139347150,Pericnemis lestoides,"Amphicnemis lestoides Brauer, 1868",Amphicnemis,lestoides,"Brauer, 1868",,
139354211,Devadatta basilanensis,"Devadatta filipina Needham & Gyger, 1939",Devadatta,filipina,"Needham & Gyger, 1939",,
139364570,Gomphidia kirschii,"Gomphidia platerosi Asahina, 1980",Gomphidia,platerosi,"Asahina, 1980",,
139364570,Gomphidia kirschii,"Mitragomphus ganzanus Needham, 1944",Mitragomphus,ganzanus,"Needham, 1944",,
139541948,Pandanobasis mcgregori,"Amphicnemis mcgregori Needham & Gyger, 1939",Amphicnemis,mcgregori,"Needham & Gyger, 1939",,
139542112,Paracercion pendulum,"Coenagrion pendulum Needham & Gyger, 1939",Coenagrion,pendulum,"Needham & Gyger, 1939",,
139544386,Sangabasis braulitae,"Amphicnemis braulitae Villanueva, 2005",Amphicnemis,braulitae,"Villanueva, 2005",,
139544878,Sangabasis circularis,"Amphicnemis circularis Lieftinck, 1974",Amphicnemis,circularis,"Lieftinck, 1974",,
139544948,Sangabasis dentifer,"Teinobasis dentifer Needham & Gyger, 1939",Teinobasis,dentifer,"Needham & Gyger, 1939",,
139545032,Sangabasis furcata,"Amphicnemis furcata Brauer, 1868",Amphicnemis,furcata,"Brauer, 1868",,
139545605,Teinobasis filiformis,"Amphicnemis filiformis Brauer, 1868",Amphicnemis,filiformis,"Brauer, 1868",,
139545638,Teinobasis filum,"Amphicnemis filum Brauer, 1868",Amphicnemis,filum,"Brauer, 1868",,
139546000,Teinobasis recurva,"Telebasis recurva Selys, 1877",Telebasis,recurva,"Selys, 1877",,
139548368,Heterophaea barbata,"Paraphaea barbata  Martin, 1902",Paraphaea,barbata ,"Martin, 1902",,
139548368,Heterophaea barbata,"Paraphaea ruficollis Ris, 1930",Paraphaea,ruficollis,"Ris, 1930",,
139559714,Igneocnemis calceata,"Risiocnemis calceata Hämäläinen, 1991",Risiocnemis,calceata,"Hämäläinen, 1991",,
139559727,Igneocnemis flammea,"Hypocnemis flammea Selys, 1882",Hypocnemis,flammea,"Selys, 1882",,
139560577,Igneocnemis haematopus,"Risiocnemis reflexa Kimmins, 1936",Risiocnemis,reflexa,"Kimmins, 1936",,
139560577,Igneocnemis haematopus,"Hypocnemis haematopus Selys, 1882",Hypocnemis,haematopus,"Selys, 1882",,
139560702,Igneocnemis ignea,"Hypocnemis ignea Brauer, 1868",Hypocnemis,ignea,"Brauer, 1868",,
139560865,Igneocnemis incisa,"Prionocnemis  ignea  Needham & Gyger, 1939",Prionocnemis ,ignea ,"Needham & Gyger, 1939",,
139561186,Igneocnemis kaiseri,"Risiocnemis kaiseri Gassmann & Hämäläinen, 2002",Risiocnemis,kaiseri,"Gassmann & Hämäläinen, 2002",,
139561234,Igneocnemis melanops,"Risiocnemis melanops Hämäläinen, 1991",Risiocnemis,melanops,"Hämäläinen, 1991",,
139561436,Igneocnemis nigra,"Risiocnemis nigra Gassmann & Hämäläinen, 2002",Risiocnemis,nigra,"Gassmann & Hämäläinen, 2002",,
139561597,Igneocnemis odobeni,"Risiocnemis odobeni Hämäläinen, 1991",Risiocnemis,odobeni,"Hämäläinen, 1991",,
139561905,Igneocnemis plebeja,"Risiocnemis plebeja Hämäläinen, 1991",Risiocnemis,plebeja,"Hämäläinen, 1991",,
139562955,Igneocnemis polilloensis,"Risiocnemis polilloensis Hämäläinen, 1991",Risiocnemis,polilloensis,"Hämäläinen, 1991",,
139563724,Igneocnemis rubripes,"Prionocnemis rubripes Needham & Gyger, 1939",Prionocnemis,rubripes,"Needham & Gyger, 1939",,
139563883,Igneocnemis siniae,"Risiocnemis siniae Hämäläinen, 1991",Risiocnemis,siniae,"Hämäläinen, 1991",,
139563979,Igneocnemis tendipes,"Prionocnemis tendipes Needham & Gyger, 1941",Prionocnemis,tendipes,"Needham & Gyger, 1941",,
139564048,Prodasineura integra,"Alloneura integra Selys, 1882",Alloneura,integra,"Selys, 1882",,
139564283,Risiocnemis appendiculata,"Hypocnemis appendiculata Brauer, 1868",Hypocnemis,appendiculata,"Brauer, 1868",,
139565367,Risiocnemis erythrura,"Hypocnemis erythrura Brauer, 1868",Hypocnemis,erythrura,"Brauer, 1868",,
139565939,Drepanosticta annulata,"Platysticta annulata Selys, 1886",Platysticta,annulata,"Selys, 1886",,
139566159,Drepanosticta halterata,"Platysticta halterata Brauer, 1868",Platysticta,halterata,"Brauer, 1868",,
139567828,Drepanosticta lestoides,"Platysticta lestoides Brauer, 1868",Platysticta,lestoides,"Brauer, 1868",,
139568377,Drepanosticta mylitta,"Drepanosticta septima Needham & Gyger, 1939",Drepanosticta,septima,"Needham & Gyger, 1939",,
190796,Calicnemia chaseni,"Calicnemis chaseni Laidlaw, 1928",Calicnemis,chaseni,"Laidlaw, 1928",,
122150489,Mortonagrion amoenum,"Agriocnemis amoena Ris, 1915",Agriocnemis,amoena,"Ris, 1915",,
139352503,Procordulia sambawana,"Somatochlora sambawana Förster, 1899",Somatochlora,sambawana,"Förster, 1899",,
147332474,Austroallagma sagittiferum,"Aciagrion sagittiferum Lieftinck, 1949",Aciagrion,sagittiferum,"Lieftinck, 1949",,
147332540,Ischnura armeniaca,"Oreagrion armeniacum Lieftinck, 1949",Oreagrion,armeniacum,"Lieftinck, 1949",,
147332560,Ischnura oreada,"Oreagrion oreadum Lieftinck, 1949",Oreagrion,oreadum,"Lieftinck, 1949",,
147332612,Ischnura xanthocyane,"Oreagrion xanthocyane Lieftinck, 1949",Oreagrion,xanthocyane,"Lieftinck, 1949",,
147385138,Papuagrion flavithorax,"Pseudagrion flavithorax Selys, 1878",Pseudagrion,flavithorax,"Selys, 1878",,
147419994,Teinobasis metallica,"Telebasis metallica Förster, 1898",Telebasis,metallica,"Förster, 1898",,
147420545,Orientogomphus aemulus,"Onychogomphus aemulus Lieftinck, 1937",Onychogomphus,aemulus,"Lieftinck, 1937",,
147420789,Paragomphus flavohamatus,"Onychogomphus flavohamatus Martin, 1921",Onychogomphus,flavohamatus,"Martin, 1921",,
147474108,Palaeosynthemis cervula,"Synthemis cervula Lieftinck, 1938",Synthemis,cervula,"Lieftinck, 1938",,
147474129,Palaeosynthemis feronia,"Synthemis feronia Lieftinck, 1938",Synthemis,feronia,"Lieftinck, 1938",,
147474174,Palaeosynthemis gracilenta,"Synthemis gracilenta Lieftinck, 1935",Synthemis,gracilenta,"Lieftinck, 1935",,
147474204,Palaeosynthemis kimminsi,"Synthemis kimminsi Lieftinck, 1953",Synthemis,kimminsi,"Lieftinck, 1953",,
147474230,Palaeosynthemis wollastoni,"Synthemis wollastoni Campion, 1915",Synthemis,wollastoni,"Campion, 1915",,
147610587,Ischnura lorentzi,"Oreagrion lorentzi Ris, 1913",Oreagrion,lorentzi,"Ris, 1913",,
197905,Caridina jeani,"Caridina typus ssp. brevirostris J. Roux, 1911",Caridina,typus,,subspecies,"J. Roux, 1911"
198170,Atydina atyoides,"Atyidina atyoides (Nobili, 1900) [orth. error]",Atyidina,atyoides,"(Nobili, 1900) [orth. error]",,
198170,Atydina atyoides,"Caridina atypoides Nobili, 1900",Caridina,atypoides,"Nobili, 1900",,
198258,Caridina multidentata,"Caridina japonica De Man, 1892",Caridina,japonica,"De Man, 1892",,
198287,Caridina celebensis,"Paracaridina leptocarpa Liang &amp; Zheng, 1988",Paracaridina,leptocarpa,"Liang &amp; Zheng, 1988",,
167125,Indocypha katharina,"Rhinocypha katharina Needham, 1930",Rhinocypha,katharina,"Needham, 1930",,
167125,Indocypha katharina,"Indocypha chishuiensis  Zhou & Zhou, 2006",Indocypha,chishuiensis ,"Zhou & Zhou, 2006",,
167131,Sieboldius alexanderi,Hagenius alexanderi Chao 1955,Hagenius,alexanderi,Chao 1955,,
167190,Sinolestes editus,"Sinolestes ornata Needham, 1930",Sinolestes,ornata,"Needham, 1930",,
167190,Sinolestes editus,"Sinolestes truncata Needham, 1930",Sinolestes,truncata,"Needham, 1930",,
167190,Sinolestes editus,"Sinolestes edita Needham, 1930",Sinolestes,edita,"Needham, 1930",,
167190,Sinolestes editus,"Sinolestes ornatus Needham, 1930",Sinolestes,ornatus,"Needham, 1930",,
167190,Sinolestes editus,"Sinolestes truncata Needham, 1930",Sinolestes,truncata,"Needham, 1930",,
119865204,Euthygomphus wuzhishanus,"Anisogomphus wuzhishanus Chao, 1982",Anisogomphus,wuzhishanus,"Chao, 1982",,
122210091,Leptogomphus hongkongensis,"Leptogomphus elegans ssp. hongkongensis Asahina, 1988",Leptogomphus,elegans,,subspecies,"Asahina, 1988"
125521923,Megalestes riccii,"Megalestes maai Chen, 1947",Megalestes,maai,"Chen, 1947",,
125521923,Megalestes riccii,"Megalestes tuska Wilson &amp; Reels, 2003",Megalestes,tuska,"Wilson &amp; Reels, 2003",,
139361584,Burmagomphus collaris,"Gomphus campestris Needham, 1930",Gomphus,campestris,"Needham, 1930",,
139361584,Burmagomphus collaris,"Gomphus collaris Needham, 1930",Gomphus,collaris,"Needham, 1930",,
139361584,Burmagomphus collaris,"Burmagomphus campestris (Needham, 1930)",Burmagomphus,campestris,"(Needham, 1930)",,
139369911,Lamelligomphus choui,"Onychogomphus choui (Chao &amp; Liu, 1989)",Onychogomphus,choui,"(Chao &amp; Liu, 1989)",,
139369911,Lamelligomphus choui,"Lamelligomphus  choui ssp. tienfuensis Chao, 1995",Lamelligomphus ,choui,,subspecies,"Chao, 1995"
141864269,Stylurus gaudens,"Gomphus gaudens Chao, 1953",Gomphus,gaudens,"Chao, 1953",,
148207862,Melligomphus guangdongensis,"Ophiogomphus guangdongensis Chao, 1994",Ophiogomphus,guangdongensis,"Chao, 1994",,
148207862,Melligomphus guangdongensis,"Mellligomphus moluami Wilson, 1995",Mellligomphus,moluami,"Wilson, 1995",,
148207989,Nychogomphus flavicaudus,"Onychogomphus flavicaudus Chao, 1982",Onychogomphus,flavicaudus,"Chao, 1982",,
148208041,Philoganga robusta,"Philoganga  robusta ssp. infantua Yang & Li, 1994",Philoganga ,robusta,,subspecies,"Yang & Li, 1994"
148208465,Rhipidolestes nectans,"Taolestes nectans Needham, 1929",Taolestes,nectans,"Needham, 1929",,
148208465,Rhipidolestes nectans,"Rhipidolestes apicatus Navás, 1934",Rhipidolestes,apicatus,"Navás, 1934",,
148208465,Rhipidolestes nectans,"Rhipidolestes bidens Schmidt, 1931",Rhipidolestes,bidens,"Schmidt, 1931",,
148575585,Nannophlebia biroi,"Tetrathemis biroi Förster, 1900",Tetrathemis,biroi,"Förster, 1900",,
148575768,Nannophlebia braueri,"Tetrathemis braueri Förster, 1900",Tetrathemis,braueri,"Förster, 1900",,
66080948,Aphonopelma pallidum,"Brachypelma pallidum (F.O. Pickard-Cambridge, 1897)",Brachypelma,pallidum,"(F.O. Pickard-Cambridge, 1897)",,
66080948,Aphonopelma pallidum,"Eurypelma pallidum F.O. Pickard-Cambridge, 1897",Eurypelma,pallidum,"F.O. Pickard-Cambridge, 1897",,
66080948,Aphonopelma pallidum,"Euathlus pallidus (F.O. Pickard-Cambridge, 1897)",Euathlus,pallidus,"(F.O. Pickard-Cambridge, 1897)",,
66080948,Aphonopelma pallidum,"Avicularia pallida (F.O. Pickard-Cambridge, 1897)",Avicularia,pallida,"(F.O. Pickard-Cambridge, 1897)",,
66080948,Aphonopelma pallidum,"Rhechostica  pallida  (F.O. Pickard-Cambridge, 1897))",Rhechostica ,pallida ,"(F.O. Pickard-Cambridge, 1897))",,
66081178,Brachypelma albiceps,"Brachypelma ruhnaui (Schmidt, 1997)",Brachypelma,ruhnaui,"(Schmidt, 1997)",,
66081178,Brachypelma albiceps,"Aphonopelma albiceps (Smith, 1995)",Aphonopelma,albiceps,"(Smith, 1995)",,
66081178,Brachypelma albiceps,"Brachypelmides ruhnaui Schmidt, 1997",Brachypelmides,ruhnaui,"Schmidt, 1997",,
66081178,Brachypelma albiceps,"Rhechostica  albiceps  (Pocock, 1903)",Rhechostica ,albiceps ,"(Pocock, 1903)",,
66081213,Brachypelma albopilosum," Brachypelma   albopilosa Valerio, 1980", Brachypelma , albopilosa,"Valerio, 1980",,
66081213,Brachypelma albopilosum,"Euathlus  albopilosus  (Valerio, 1980)",Euathlus ,albopilosus ,"(Valerio, 1980)",,
66081466,Brachypelma aureoceps,"Avicularia   aureoceps (Chamberlin, 1917)",Avicularia  ,aureoceps,"(Chamberlin, 1917)",,
66081466,Brachypelma aureoceps,"Euathlus aureoceps (Chamberlin, 1917)",Euathlus,aureoceps,"(Chamberlin, 1917)",,
66081466,Brachypelma aureoceps,"Eurypelma aureoceps Chamberlin, 1917",Eurypelma,aureoceps,"Chamberlin, 1917",,
