assessmentId,internalTaxonId,scientificName,type,text,full,value,order
176652726,68441316,Myrmecophilus hirticaudus,RedListEvaluators,"Kleukers, R. & García, M.","Kleukers, R. & García, M.",Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13985562,56211724"
176652726,68441316,Myrmecophilus hirticaudus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
176652726,68441316,Myrmecophilus hirticaudus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
176825250,17046338,Orchamus kaltenbachi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Department of Biogeography, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
176825250,17046338,Orchamus kaltenbachi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
176825250,17046338,Orchamus kaltenbachi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
176825250,17046338,Orchamus kaltenbachi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
176843951,44697976,Paranocarodes chopardi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Department of Biogeography, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
176843951,44697976,Paranocarodes chopardi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
176843951,44697976,Paranocarodes chopardi,RedListContributors,"Danielczak, A., Chobanov, D.P. & Puskas, G.","Danielczak, A., Chobanov, D.P. & Puskas, G.",Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anja Danielczak (Trier University (Greek Orthoptera Assessor))|Gellert Puskas,"47462037,15430829,71510470"
