assessmentId,internalTaxonId,scientificName,code,name,note
85579609,171517,Albinaria ariadne,5.4.2,National level,""
85579609,171517,Albinaria ariadne,4.3,Awareness & communications,""
85579609,171517,Albinaria ariadne,4.2,Training,""
85579609,171517,Albinaria ariadne,1.1,Site/area protection,""
85579685,171538,Albinaria retusa,2.3,Habitat & natural process restoration,""
85579685,171538,Albinaria retusa,5.1.1,International level,""
85579685,171538,Albinaria retusa,4.3,Awareness & communications,""
85579685,171538,Albinaria retusa,4.2,Training,""
85579685,171538,Albinaria retusa,1.1,Site/area protection,""
85579705,171543,Albinaria sphakiota,5.4.2,National level,""
85579705,171543,Albinaria sphakiota,4.3,Awareness & communications,""
85579705,171543,Albinaria sphakiota,4.2,Training,""
85579705,171543,Albinaria sphakiota,1.1,Site/area protection,""
85580122,171654,Albinaria xanthostoma,5.1.2,National level,""
85580122,171654,Albinaria xanthostoma,4.3,Awareness & communications,""
85580122,171654,Albinaria xanthostoma,4.2,Training,""
85580122,171654,Albinaria xanthostoma,1.1,Site/area protection,""
85580154,171663,Zonites invitus,5.1.1,International level,""
85580154,171663,Zonites invitus,4.3,Awareness & communications,""
85580154,171663,Zonites invitus,4.2,Training,""
85580154,171663,Zonites invitus,1.1,Site/area protection,""
85580214,171680,Albinaria fuchskaeufeli,5.4.2,National level,""
85580214,171680,Albinaria fuchskaeufeli,4.3,Awareness & communications,""
85580214,171680,Albinaria fuchskaeufeli,4.2,Training,""
85580214,171680,Albinaria fuchskaeufeli,1.1,Site/area protection,""
85580358,171719,Albinaria li,5.4.2,National level,""
85580358,171719,Albinaria li,4.3,Awareness & communications,""
85580358,171719,Albinaria li,4.2,Training,""
85580358,171719,Albinaria li,1.1,Site/area protection,""
85580374,171723,Albinaria jaeckeli,5.4.2,National level,""
85580374,171723,Albinaria jaeckeli,4.3,Awareness & communications,""
85580374,171723,Albinaria jaeckeli,4.2,Training,""
85580374,171723,Albinaria jaeckeli,1.1,Site/area protection,""
85580382,171725,Albinaria christae,5.4.2,National level,""
85580382,171725,Albinaria christae,4.3,Awareness & communications,""
85580382,171725,Albinaria christae,4.2,Training,""
85580382,171725,Albinaria christae,1.1,Site/area protection,""
85580438,171741,Albinaria wettsteini,5.1.2,National level,""
85580438,171741,Albinaria wettsteini,4.3,Awareness & communications,""
85580438,171741,Albinaria wettsteini,4.2,Training,""
85580438,171741,Albinaria wettsteini,1.1,Site/area protection,""
85580474,171753,Zonites nisyrius,5.4.2,National level,""
85580474,171753,Zonites nisyrius,4.3,Awareness & communications,""
85580474,171753,Zonites nisyrius,4.2,Training,""
85580474,171753,Zonites nisyrius,1.1,Site/area protection,""
85580510,171766,Zonites nautarum,4.3,Awareness & communications,""
85580510,171766,Zonites nautarum,4.2,Training,""
85580510,171766,Zonites nautarum,1.1,Site/area protection,""
85580510,171766,Zonites nautarum,5.4.4,Scale unspecified,""
85580538,171774,Gyralina epeirotica,5.4.1,International level,""
85580538,171774,Gyralina epeirotica,4.3,Awareness & communications,""
85580538,171774,Gyralina epeirotica,4.2,Training,""
85580538,171774,Gyralina epeirotica,1.1,Site/area protection,""
85580542,171775,Albinaria rechingeri,2.3,Habitat & natural process restoration,""
85580542,171775,Albinaria rechingeri,5.4.1,International level,""
85580542,171775,Albinaria rechingeri,4.3,Awareness & communications,""
85580542,171775,Albinaria rechingeri,4.2,Training,""
85580542,171775,Albinaria rechingeri,1.1,Site/area protection,""
85580554,171778,Limax hemmeni,5.1.2,National level,""
85580554,171778,Limax hemmeni,4.3,Awareness & communications,""
85580554,171778,Limax hemmeni,4.2,Training,""
85580554,171778,Limax hemmeni,1.1,Site/area protection,""
85596908,85596905,Hohenwartiana disparata,5.1.3,Sub-national level,""
85698513,183703,Thalassoma robertsoni,2.1,Site/area management,
85698736,183739,Xyrichtys wellingtoni,1.1,Site/area protection,
85736976,85736948,Roeseliana oporina,2.3,Habitat & natural process restoration,""
85736976,85736948,Roeseliana oporina,2.1,Site/area management,""
85736976,85736948,Roeseliana oporina,1.2,Resource & habitat protection,""
85736976,85736948,Roeseliana oporina,1.1,Site/area protection,""
86008614,6735,Atlantica guerinianus,1.1,Site/area protection,
86082635,22690117,Columba bollii,1.2,Resource & habitat protection,"Protect remaining areas of laurel forest.
</P>"
86089594,86089590,Sorbus adeana,2.1,Site/area management,""
86089687,86089642,Sorbus albensis,2.1,Site/area management,""
86089687,86089642,Sorbus albensis,2.3,Habitat & natural process restoration,""
86089766,86089742,Sorbus algoviensis,3.4.2,Genome resource bank,""
86089766,86089742,Sorbus algoviensis,4.3,Awareness & communications,""
86089766,86089742,Sorbus algoviensis,1.2,Resource & habitat protection,""
86089766,86089742,Sorbus algoviensis,2.1,Site/area management,""
86089766,86089742,Sorbus algoviensis,2.2,Invasive/problematic species control,""
86089793,86089783,Sorbus alnifrons,2.1,Site/area management,""
86089793,86089783,Sorbus alnifrons,3.1.1,Harvest management,""
86089841,86089837,Sorbus amici-petri,2.1,Site/area management,""
86089841,86089837,Sorbus amici-petri,3.4.1,Captive breeding/artificial propagation,""
86089899,86089889,Sorbus barabitsii,3.4.1,Captive breeding/artificial propagation,""
86089899,86089889,Sorbus barabitsii,1.2,Resource & habitat protection,""
86090314,86090189,Sorbus barrandienica,2.1,Site/area management,""
86090314,86090189,Sorbus barrandienica,3.4.1,Captive breeding/artificial propagation,""
86090314,86090189,Sorbus barrandienica,1.2,Resource & habitat protection,""
86090682,86090679,Sorbus bosniaca,1.1,Site/area protection,""
86090682,86090679,Sorbus bosniaca,3.4.2,Genome resource bank,""
86090948,86090771,Sorbus busambarensis,3.4.1,Captive breeding/artificial propagation,""
86091125,86091120,Sorbus cordigastensis,2.1,Site/area management,""
86091125,86091120,Sorbus cordigastensis,2.3,Habitat & natural process restoration,""
86091242,86091238,Sorbus degenii,2.3,Habitat & natural process restoration,""
86091288,86091285,Sorbus dolomiticola,2.1,Site/area management,""
86091288,86091285,Sorbus dolomiticola,3.4.1,Captive breeding/artificial propagation,""
86091288,86091285,Sorbus dolomiticola,1.1,Site/area protection,""
86091288,86091285,Sorbus dolomiticola,1.2,Resource & habitat protection,""
86091498,86091489,Sorbus eximia,2.1,Site/area management,""
86091498,86091489,Sorbus eximia,1.2,Resource & habitat protection,""
86091498,86091489,Sorbus eximia,2.3,Habitat & natural process restoration,""
86091553,86091540,Sorbus eystettensis,2.1,Site/area management,""
86091553,86091540,Sorbus eystettensis,4.3,Awareness & communications,""
86091579,86091575,Sorbus fischeri,2.3,Habitat & natural process restoration,""
86091579,86091575,Sorbus fischeri,1.2,Resource & habitat protection,""
86091606,86091602,Sorbus gauckleri,2.3,Habitat & natural process restoration,""
86091606,86091602,Sorbus gauckleri,2.1,Site/area management,""
86091606,86091602,Sorbus gauckleri,1.2,Resource & habitat protection,""
86091633,86091612,Sorbus gemella,2.2,Invasive/problematic species control,""
86091633,86091612,Sorbus gemella,1.2,Resource & habitat protection,""
86091633,86091612,Sorbus gemella,2.3,Habitat & natural process restoration,""
86091664,86091653,Sorbus greenii,2.1,Site/area management,""
86093508,86093504,Sorbus haesitans,4.3,Awareness & communications,""
86096200,86096182,Sorbus milensis,2.3,Habitat & natural process restoration,""
86096200,86096182,Sorbus milensis,2.1,Site/area management,""
86096200,86096182,Sorbus milensis,2.2,Invasive/problematic species control,""
86097780,86097758,Sorbus portae-bohemicae,2.1,Site/area management,""
86097780,86097758,Sorbus portae-bohemicae,1.2,Resource & habitat protection,""
86097780,86097758,Sorbus portae-bohemicae,2.2,Invasive/problematic species control,""
86097780,86097758,Sorbus portae-bohemicae,2.3,Habitat & natural process restoration,""
86101068,86100353,Sorbus meyeri,3.4.2,Genome resource bank,""
86101068,86100353,Sorbus meyeri,1.1,Site/area protection,""
86101068,86100353,Sorbus meyeri,4.3,Awareness & communications,""
86101777,11205,Lampedusa melitensis,2.1,Site/area management,""
86101777,11205,Lampedusa melitensis,1.1,Site/area protection,""
86101909,170833,Lampedusa imitatrix,4.3,Awareness & communications,""
86101909,170833,Lampedusa imitatrix,1.1,Site/area protection,""
86101909,170833,Lampedusa imitatrix,1.2,Resource & habitat protection,""
86101909,170833,Lampedusa imitatrix,2.3,Habitat & natural process restoration,""
86104627,86103360,Sorbus pelsoensis,3.4.1,Captive breeding/artificial propagation,""
86104627,86103360,Sorbus pelsoensis,3.4.2,Genome resource bank,""
86108111,86108064,Cotoneaster majoricensis,3.4.2,Genome resource bank,""
86108111,86108064,Cotoneaster majoricensis,2.1,Site/area management,""
86108111,86108064,Cotoneaster majoricensis,2.2,Invasive/problematic species control,""
86108111,86108064,Cotoneaster majoricensis,2.3,Habitat & natural process restoration,""
86134112,61678,Zelkova sicula,3.2,Species recovery,In place
86134112,61678,Zelkova sicula,1.1,Site/area protection,""
86134112,61678,Zelkova sicula,1.2,Resource & habitat protection,""
86134658,86093546,Sorbus harziana,3.4.2,Genome resource bank,""
86134658,86093546,Sorbus harziana,2.3,Habitat & natural process restoration,""
86134663,86095471,Sorbus herbipolitana,2.1,Site/area management,""
86134663,86095471,Sorbus herbipolitana,2.3,Habitat & natural process restoration,""
86134673,86095491,Sorbus hohenesteri,2.2,Invasive/problematic species control,""
86134673,86095491,Sorbus hohenesteri,2.1,Site/area management,""
86134673,86095491,Sorbus hohenesteri,3.3.1,Reintroduction,""
86134673,86095491,Sorbus hohenesteri,3.2,Species recovery,""
86134678,86095495,Sorbus holubyana,1.1,Site/area protection,""
86134683,86095515,Sorbus hoppeana,2.1,Site/area management,""
86134703,86096051,Sorbus meierottii,2.1,Site/area management,""
86134708,86096092,Sorbus mergenthaleriana,2.1,Site/area management,""
86134713,86096715,Sorbus paxiana,3.4.2,Genome resource bank,""
86134713,86096715,Sorbus paxiana,3.4.1,Captive breeding/artificial propagation,""
86134718,86096759,Sorbus pekarovae,2.3,Habitat & natural process restoration,""
86134718,86096759,Sorbus pekarovae,2.2,Invasive/problematic species control,""
86134718,86096759,Sorbus pekarovae,1.2,Resource & habitat protection,""
86134723,86096929,Sorbus perlonga,2.3,Habitat & natural process restoration,""
86134723,86096929,Sorbus perlonga,1.2,Resource & habitat protection,""
86134723,86096929,Sorbus perlonga,3.4.2,Genome resource bank,""
86134728,86097793,Sorbus pseudolatifolia,2.3,Habitat & natural process restoration,""
86134728,86097793,Sorbus pseudolatifolia,2.2,Invasive/problematic species control,""
86134733,86097808,Sorbus pseudosemiincisa,3.4.2,Genome resource bank,""
86134733,86097808,Sorbus pseudosemiincisa,3.4.1,Captive breeding/artificial propagation,""
86134738,86097948,Sorbus pseudovertesensis,4.3,Awareness & communications,""
86134738,86097948,Sorbus pseudovertesensis,2.2,Invasive/problematic species control,""
86134738,86097948,Sorbus pseudovertesensis,2.3,Habitat & natural process restoration,""
86134743,86098002,Sorbus puellarum,2.1,Site/area management,""
86134743,86098002,Sorbus puellarum,2.3,Habitat & natural process restoration,""
86134748,86098009,Sorbus pulchra,2.2,Invasive/problematic species control,""
86134748,86098009,Sorbus pulchra,2.1,Site/area management,""
86134748,86098009,Sorbus pulchra,4.3,Awareness & communications,""
86134748,86098009,Sorbus pulchra,1.2,Resource & habitat protection,""
86134758,86098265,Sorbus ratisbonensis,2.3,Habitat & natural process restoration,""
86134758,86098265,Sorbus ratisbonensis,2.2,Invasive/problematic species control,""
86134758,86098265,Sorbus ratisbonensis,2.1,Site/area management,""
86134758,86098265,Sorbus ratisbonensis,1.2,Resource & habitat protection,""
86134763,86098540,Sorbus remensis,2.3,Habitat & natural process restoration,""
86134763,86098540,Sorbus remensis,1.2,Resource & habitat protection,""
86134768,86098622,Sorbus rhodanthera,2.3,Habitat & natural process restoration,""
86134768,86098622,Sorbus rhodanthera,3.4.2,Genome resource bank,""
86134768,86098622,Sorbus rhodanthera,3.4.1,Captive breeding/artificial propagation,""
86134773,86098632,Sorbus scepusiensis,2.2,Invasive/problematic species control,""
86134773,86098632,Sorbus scepusiensis,1.1,Site/area protection,""
86134773,86098632,Sorbus scepusiensis,3.4.2,Genome resource bank,""
86134773,86098632,Sorbus scepusiensis,3.4.1,Captive breeding/artificial propagation,""
86134778,86098636,Sorbus schnizleiniana,2.1,Site/area management,""
86134778,86098636,Sorbus schnizleiniana,3.4.1,Captive breeding/artificial propagation,""
86134778,86098636,Sorbus schnizleiniana,3.4.2,Genome resource bank,""
86134778,86098636,Sorbus schnizleiniana,1.1,Site/area protection,""
86134778,86098636,Sorbus schnizleiniana,2.3,Habitat & natural process restoration,""
86134783,86098673,Sorbus schuwerkiorum,2.1,Site/area management,""
86134783,86098673,Sorbus schuwerkiorum,1.2,Resource & habitat protection,""
86134783,86098673,Sorbus schuwerkiorum,2.3,Habitat & natural process restoration,""
86134788,86098683,Sorbus schwarziana,4.3,Awareness & communications,""
86134788,86098683,Sorbus schwarziana,3.4.1,Captive breeding/artificial propagation,""
86134788,86098683,Sorbus schwarziana,3.4.2,Genome resource bank,""
86134788,86098683,Sorbus schwarziana,1.2,Resource & habitat protection,""
86134788,86098683,Sorbus schwarziana,2.3,Habitat & natural process restoration,""
86134798,86098716,Sorbus tobani,3.4.2,Genome resource bank,""
86134798,86098716,Sorbus tobani,3.4.1,Captive breeding/artificial propagation,""
86134798,86098716,Sorbus tobani,1.1,Site/area protection,""
86134803,86098721,Sorbus vertesensis,2.3,Habitat & natural process restoration,""
86134803,86098721,Sorbus vertesensis,2.2,Invasive/problematic species control,""
86134808,86098960,Sorbus hornadensis,1.1,Site/area protection,""
86134808,86098960,Sorbus hornadensis,3.4.2,Genome resource bank,""
86134818,86100320,Sorbus madoniensis,3.4.1,Captive breeding/artificial propagation,""
86134818,86100320,Sorbus madoniensis,3.4.2,Genome resource bank,""
86134823,86102434,Sorbus moravica,2.1,Site/area management,""
86134823,86102434,Sorbus moravica,3.4.1,Captive breeding/artificial propagation,""
86134823,86102434,Sorbus moravica,2.3,Habitat & natural process restoration,""
86134828,86102694,Sorbus omissa,2.3,Habitat & natural process restoration,""
86134828,86102694,Sorbus omissa,2.1,Site/area management,""
86134833,86102918,Sorbus pauca,2.2,Invasive/problematic species control,""
86134833,86102918,Sorbus pauca,2.1,Site/area management,""
86134838,86104957,Sorbus polgariana,2.3,Habitat & natural process restoration,""
86134838,86104957,Sorbus polgariana,2.2,Invasive/problematic species control,""
86134843,86105256,Sorbus pontis-satanae,2.1,Site/area management,""
86134843,86105256,Sorbus pontis-satanae,3.4.2,Genome resource bank,""
86134843,86105256,Sorbus pontis-satanae,1.1,Site/area protection,""
86134843,86105256,Sorbus pontis-satanae,2.3,Habitat & natural process restoration,""
86134848,86105340,Sorbus richii,3.4.1,Captive breeding/artificial propagation,""
86134858,86105618,Sorbus spectans,2.1,Site/area management,""
86134858,86105618,Sorbus spectans,3.4.2,Genome resource bank,""
86134858,86105618,Sorbus spectans,3.4.1,Captive breeding/artificial propagation,""
86135550,19891838,Cytisus cantabricus,1.1,Site/area protection,""
86136001,83751963,Teline tribracteolata,3.4.2,Genome resource bank,""
86136071,83755841,Frangula pedunculata,3.4.2,Genome resource bank,""
86136081,83755901,Genista aristata,3.4.2,Genome resource bank,""
86136111,83756729,Genista haenseleri,2.2,Invasive/problematic species control,""
86136111,83756729,Genista haenseleri,1.2,Resource & habitat protection,""
86136141,83759230,Genista lucida,1.2,Resource & habitat protection,""
86136281,83772394,Rhamnus ludovici-salvatoris,1.1,Site/area protection,""
86136281,83772394,Rhamnus ludovici-salvatoris,3.2,Species recovery,""
86136281,83772394,Rhamnus ludovici-salvatoris,3.4.1,Captive breeding/artificial propagation,""
86136281,83772394,Rhamnus ludovici-salvatoris,2.1,Site/area management,""
86136281,83772394,Rhamnus ludovici-salvatoris,2.3,Habitat & natural process restoration,""
86136301,83772511,Rhamnus sibthorpiana,3.4.2,Genome resource bank,""
86136326,83772920,Rubus hochstetterorum,2.2,Invasive/problematic species control,""
86136546,86124273,Malva canariensis,3.4.2,Genome resource bank,""
86136546,86124273,Malva canariensis,3.4.1,Captive breeding/artificial propagation,""
86136546,86124273,Malva canariensis,3.3.1,Reintroduction,""
86139131,19892669,Genista tenera,3.4.2,Genome resource bank,""
86139131,19892669,Genista tenera,2.2,Invasive/problematic species control,""
86518965,19432,Retinella stabilei,1.1,Site/area protection,""
87311056,86806645,Neopiciella sicula,2.3,Habitat & natural process restoration,""
87311056,86806645,Neopiciella sicula,2.1,Site/area management,""
87311056,86806645,Neopiciella sicula,1.1,Site/area protection,""
87311514,86849373,Schurmannia sicula,2.1,Site/area management,""
87313218,86863021,Alphitophagus carteianus,1.1,Site/area protection,""
87313329,86863040,Alphitophagus xaxarsi,1.1,Site/area protection,""
87313368,86863159,Coelometopus cobosi,1.1,Site/area protection,""
87313368,86863159,Coelometopus cobosi,2.1,Site/area management,""
87313606,86863400,Hymenalia elongata,4.3,Awareness & communications,""
87314966,86884413,Pelleas crotchii,1.2,Resource & habitat protection,""
87314966,86884413,Pelleas crotchii,2.1,Site/area management,""
87829693,87829625,Asparagus macrorrhizus,4.3,Awareness & communications,""
87829693,87829625,Asparagus macrorrhizus,1.1,Site/area protection,""
87829693,87829625,Asparagus macrorrhizus,2.2,Invasive/problematic species control,""
87829693,87829625,Asparagus macrorrhizus,2.3,Habitat & natural process restoration,""
88000000,87999248,Prionotropis willemsorum,2.1,Site/area management,""
88129095,88128873,Chondrina feneriensis,1.1,Site/area protection,""
88258990,88258972,Epipactis hyblaea,3.4.2,Genome resource bank,""
88796116,88793825,Stictoleptura palmi,2.1,Site/area management,""
88796116,88793825,Stictoleptura palmi,1.1,Site/area protection,""
88797161,88797143,Allium pelagicum,1.2,Resource & habitat protection,""
88797161,88797143,Allium pelagicum,1.1,Site/area protection,""
88797161,88797143,Allium pelagicum,3.4.1,Captive breeding/artificial propagation,""
89285889,172096,Allium rubrovittatum,2.1,Site/area management,
89285889,172096,Allium rubrovittatum,3.4.2,Genome resource bank,
89334126,89334116,Fritillaria obliqua subsp. obliqua,2.3,Habitat & natural process restoration,""
89334126,89334116,Fritillaria obliqua subsp. obliqua,1.2,Resource & habitat protection,""
89334126,89334116,Fritillaria obliqua subsp. obliqua,1.1,Site/area protection,""
89334464,162277,Fritillaria obliqua,2.3,Habitat & natural process restoration,""
89334464,162277,Fritillaria obliqua,2.2,Invasive/problematic species control,""
89334464,162277,Fritillaria obliqua,1.2,Resource & habitat protection,""
89334464,162277,Fritillaria obliqua,1.1,Site/area protection,""
89338335,162170,Fritillaria rhodocanakis,1.1,Site/area protection,""
89800147,89799806,Gagea omalensis,2.1,Site/area management,""
90327744,90327741,Sorbus bodajkensis,3.4.2,Genome resource bank,""
90327744,90327741,Sorbus bodajkensis,3.2,Species recovery,""
90327744,90327741,Sorbus bodajkensis,3.3.1,Reintroduction,""
90327744,90327741,Sorbus bodajkensis,3.4.1,Captive breeding/artificial propagation,""
90328014,90327917,Sorbus pyricarpa,3.4.1,Captive breeding/artificial propagation,""
90328014,90327917,Sorbus pyricarpa,1.2,Resource & habitat protection,""
90328014,90327917,Sorbus pyricarpa,2.2,Invasive/problematic species control,""
90328014,90327917,Sorbus pyricarpa,2.3,Habitat & natural process restoration,""
90328088,90328026,Sorbus dracofolia,3.4.1,Captive breeding/artificial propagation,""
90328108,90328103,Sorbus acutiserrata,3.4.2,Genome resource bank,""
90328148,90328143,Sorbus vallerubusensis,3.4.1,Captive breeding/artificial propagation,""
90328148,90328143,Sorbus vallerubusensis,2.2,Invasive/problematic species control,""
90328276,90328156,Sorbus atrimontis,3.4.2,Genome resource bank,""
90328350,90328346,Sorbus zuzanae,3.4.2,Genome resource bank,""
90328350,90328346,Sorbus zuzanae,3.4.1,Captive breeding/artificial propagation,""
90343192,90343062,Sorbus bakonyensis,3.4.1,Captive breeding/artificial propagation,""
90343192,90343062,Sorbus bakonyensis,1.2,Resource & habitat protection,""
90343192,90343062,Sorbus bakonyensis,2.1,Site/area management,""
90343222,90343198,Sorbus veszpremensis,3.4.1,Captive breeding/artificial propagation,""
90343222,90343198,Sorbus veszpremensis,3.4.2,Genome resource bank,""
91053766,91053761,Zospeum zaldivarae,2.1,Site/area management,""
91071258,91071133,Sorbus seyboldiana,2.1,Site/area management,""
91071258,91071133,Sorbus seyboldiana,3.4.1,Captive breeding/artificial propagation,""
91071258,91071133,Sorbus seyboldiana,2.3,Habitat & natural process restoration,""
91071571,91071449,Sorbus lonetalensis,2.1,Site/area management,""
91164876,30478,Abies nebrodensis,3.4.1,Captive breeding/artificial propagation,None
91164876,30478,Abies nebrodensis,2.2,Invasive/problematic species control,""
91213414,87351292,Anaglyptus zappii,2.1,Site/area management,""
91213414,87351292,Anaglyptus zappii,1.1,Site/area protection,""
92266517,92266399,Limonium poimenum,3.4.2,Genome resource bank,""
92266517,92266399,Limonium poimenum,3.4.1,Captive breeding/artificial propagation,""
92744698,90328342,Sorbus salatini,3.4.2,Genome resource bank,""
92744698,90328342,Sorbus salatini,1.2,Resource & habitat protection,""
95415001,95414943,Sorbus hazslinszkyana,2.3,Habitat & natural process restoration,""
95415121,95415029,Sorbus zolyomii,3.4.2,Genome resource bank,""
95415121,95415029,Sorbus zolyomii,3.4.1,Captive breeding/artificial propagation,""
95415299,95415289,Sorbus budaiana,3.4.2,Genome resource bank,""
95534988,95534605,Sorbus keszthelyensis,3.4.1,Captive breeding/artificial propagation,""
95534988,95534605,Sorbus keszthelyensis,3.4.2,Genome resource bank,""
95535283,95535172,Sorbus ujhelyii,3.4.2,Genome resource bank,""
95535283,95535172,Sorbus ujhelyii,3.4.1,Captive breeding/artificial propagation,""
95535283,95535172,Sorbus ujhelyii,2.3,Habitat & natural process restoration,""
95545933,95545664,Sorbus sognensis,3.4.1,Captive breeding/artificial propagation,""
95545933,95545664,Sorbus sognensis,4.3,Awareness & communications,""
95545933,95545664,Sorbus sognensis,1.2,Resource & habitat protection,""
95545933,95545664,Sorbus sognensis,2.3,Habitat & natural process restoration,""
95546408,95546347,Sorbus subarranensis,3.4.2,Genome resource bank,""
95546408,95546347,Sorbus subarranensis,4.3,Awareness & communications,""
95546408,95546347,Sorbus subarranensis,3.4.1,Captive breeding/artificial propagation,""
95546408,95546347,Sorbus subarranensis,1.2,Resource & habitat protection,""
95546408,95546347,Sorbus subarranensis,2.3,Habitat & natural process restoration,""
95947583,95947515,Arion luisae,1.1,Site/area protection,""
96303148,96301822,Montenegrina prokletiana,1.1,Site/area protection,""
96303512,96303461,Montenegrina sturanyana,1.1,Site/area protection,""
96307435,96306608,Montenegrina timeae,1.1,Site/area protection,""
96311400,96311263,Alopia alpina,1.1,Site/area protection,""
96311400,96311263,Alopia alpina,5.1.2,National level,""
96311400,96311263,Alopia alpina,1.2,Resource & habitat protection,""
96312220,96312074,Alopia grossuana,1.1,Site/area protection,""
96312220,96312074,Alopia grossuana,5.1.2,National level,""
96312220,96312074,Alopia grossuana,1.2,Resource & habitat protection,""
96312220,96312074,Alopia grossuana,5.4.3,Sub-national level,""
96313160,96312830,Alopia hirschfelderi,1.1,Site/area protection,""
96313160,96312830,Alopia hirschfelderi,5.1.4,Scale unspecified,""
96313160,96312830,Alopia hirschfelderi,1.2,Resource & habitat protection,""
96314648,96314590,Alopia mafteiana,1.1,Site/area protection,""
96314864,96314677,Alopia mariae,1.1,Site/area protection,""
96315123,96315016,Alopia regalis,1.1,Site/area protection,""
96424655,96424626,Adenocarpus desertorum,3.4.2,Genome resource bank,""
96427057,96426740,Coronilla talaverae,3.4.2,Genome resource bank,""
96427057,96426740,Coronilla talaverae,1.1,Site/area protection,""
96430470,96430454,Euphorbia pedroi,3.4.2,Genome resource bank,""
96439575,96438921,Thymelaea velutina,2.3,Habitat & natural process restoration,""
96439575,96438921,Thymelaea velutina,1.1,Site/area protection,""
96986338,96986314,Bradycellus chavesi,2.2,Invasive/problematic species control,""
96986338,96986314,Bradycellus chavesi,4.3,Awareness & communications,""
96986338,96986314,Bradycellus chavesi,1.1,Site/area protection,""
97007448,97007437,Sorbus avonensis,3.4.2,Genome resource bank,""
97142171,97142166,Alopia vicina,1.1,Site/area protection,""
97154638,97154635,Sorbus arvonensis,3.4.1,Captive breeding/artificial propagation,""
97209904,97209900,Sorbus saxicola,3.4.2,Genome resource bank,""
97209904,97209900,Sorbus saxicola,3.4.1,Captive breeding/artificial propagation,""
97415702,158469,Emys trinacris,2.1,Site/area management,
97415702,158469,Emys trinacris,5.4.2,National level,
97415702,158469,Emys trinacris,5.4.1,International level,
97415702,158469,Emys trinacris,5.1.2,National level,
97415702,158469,Emys trinacris,5.1.1,International level,
97415702,158469,Emys trinacris,4.3,Awareness & communications,
98140117,98140004,Isoetes tenuissima,1.2,Resource & habitat protection,""
99166519,96986682,Heteroderes azoricus,2.3,Habitat & natural process restoration,""
99166519,96986682,Heteroderes azoricus,2.2,Invasive/problematic species control,""
99166519,96986682,Heteroderes azoricus,2.1,Site/area management,""
99166519,96986682,Heteroderes azoricus,5.4.3,Sub-national level,""
99166519,96986682,Heteroderes azoricus,4.3,Awareness & communications,""
99166519,96986682,Heteroderes azoricus,4.1,Formal education,""
99166524,97102905,Calathus carvalhoi,2.3,Habitat & natural process restoration,""
99166524,97102905,Calathus carvalhoi,2.2,Invasive/problematic species control,""
99166524,97102905,Calathus carvalhoi,2.1,Site/area management,""
99166524,97102905,Calathus carvalhoi,4.1,Formal education,""
99166524,97102905,Calathus carvalhoi,5.4.3,Sub-national level,""
99166524,97102905,Calathus carvalhoi,4.3,Awareness & communications,""
99166529,97104847,Calathus extensicollis,2.3,Habitat & natural process restoration,""
99166529,97104847,Calathus extensicollis,2.2,Invasive/problematic species control,""
99166529,97104847,Calathus extensicollis,2.1,Site/area management,""
99166529,97104847,Calathus extensicollis,5.4.3,Sub-national level,""
99166529,97104847,Calathus extensicollis,4.3,Awareness & communications,""
99166529,97104847,Calathus extensicollis,4.1,Formal education,""
99166534,97110409,Calathus lundbladi,2.3,Habitat & natural process restoration,""
99166534,97110409,Calathus lundbladi,2.2,Invasive/problematic species control,""
99166534,97110409,Calathus lundbladi,2.1,Site/area management,""
99166539,97111002,Calathus vicenteorum,2.3,Habitat & natural process restoration,""
99166539,97111002,Calathus vicenteorum,2.2,Invasive/problematic species control,""
99166539,97111002,Calathus vicenteorum,2.1,Site/area management,""
99166539,97111002,Calathus vicenteorum,5.4.3,Sub-national level,""
99166539,97111002,Calathus vicenteorum,4.3,Awareness & communications,""
99166539,97111002,Calathus vicenteorum,4.1,Formal education,""
99166544,97113324,Cedrorum azoricus,2.3,Habitat & natural process restoration,""
99166544,97113324,Cedrorum azoricus,2.2,Invasive/problematic species control,""
99166544,97113324,Cedrorum azoricus,2.1,Site/area management,""
99166544,97113324,Cedrorum azoricus,5.4.3,Sub-national level,""
99166544,97113324,Cedrorum azoricus,4.3,Awareness & communications,""
99166544,97113324,Cedrorum azoricus,4.1,Formal education,""
99166554,97117836,Pseudanchomenus aptinoides,2.3,Habitat & natural process restoration,""
99166554,97117836,Pseudanchomenus aptinoides,2.2,Invasive/problematic species control,""
99166554,97117836,Pseudanchomenus aptinoides,2.1,Site/area management,""
99166554,97117836,Pseudanchomenus aptinoides,4.1,Formal education,""
99166554,97117836,Pseudanchomenus aptinoides,4.3,Awareness & communications,""
99166554,97117836,Pseudanchomenus aptinoides,5.4.3,Sub-national level,""
99166559,97118594,Thalassophilus azoricus,2.1,Site/area management,""
99166559,97118594,Thalassophilus azoricus,5.4.3,Sub-national level,""
99166559,97118594,Thalassophilus azoricus,4.1,Formal education,""
99166564,97120426,Trechus isabelae,2.1,Site/area management,""
99166564,97120426,Trechus isabelae,5.4.3,Sub-national level,""
99166564,97120426,Trechus isabelae,4.1,Formal education,""
99166569,97120924,Trechus jorgensis,1.1,Site/area protection,""
99166569,97120924,Trechus jorgensis,4.1,Formal education,""
99166569,97120924,Trechus jorgensis,5.4.3,Sub-national level,""
