assessmentId,internalTaxonId,scientificName,code,name,presence,origin,seasonality,formerlyBred
17701987,30319,Zelkova abelicea,GR,Greece,Extant,Native,,
17891947,16084525,Oropodisma chelmosi,GR,Greece,Extant,Native,"[""Resident""]",
18006956,18006942,Allium castellanense,IT,Italy,Extant,Native,"[""Resident""]",
18007285,18007271,Crocus ilvensis,IT,Italy,Extant,Native,"[""Resident""]",
18053580,16084523,Oropodisma willemsei,GR,Greece,Extant,Native,"[""Resident""]",
18407506,16084420,Oropodisma karavica,GR,Greece,Extant,Native,"[""Resident""]",Yes
18608924,13143420,Allium franciniae,IT,Italy,Extant,Native,"[""Resident""]",
18608984,13143443,Allium garganicum,IT,Italy,Extant,Native,"[""Resident""]",
18609009,13134311,Colchicum verlaqueae,IT,Italy,Extant,Native,"[""Resident""]",
18609215,13143518,Allium hemisphaericum,IT,Italy,Extant,Native,"[""Resident""]",
18609275,13143296,Allium diomedeum,IT,Italy,Extant,Native,"[""Resident""]",
18609479,13160425,Crocus imperati,IT,Italy,Extant,Native,"[""Resident""]",
18609604,13143185,Allium croaticum,HR,Croatia,Extant,Native,"[""Resident""]",
18609662,13160834,Crocus suaveolens,IT,Italy,Extant,Native,"[""Resident""]",
18609737,13165244,Festuca fabrei,FR,France,Extant,Native,"[""Resident""]",
18609998,13165120,Leucopoa calabrica,IT,Italy,Extant,Native,"[""Resident""]",
18610218,13147814,Bellevalia pelagica,IT,Italy,Extant,Native,"[""Resident""]",
18610243,13133888,Colchicum gonarei,IT,Italy,Extant,Native,"[""Resident""]",
18610313,13133890,Colchicum gracile,IT,Italy,Extant,Native,"[""Resident""]",
18610476,13145780,Allium telmatum,HR,Croatia,Extant,Native,"[""Resident""]",
18610764,13134115,Colchicum neapolitanum,IT,Italy,Extant,Native,"[""Resident""]",
18610764,13134115,Colchicum neapolitanum,BA,Bosnia and Herzegovina,Presence Uncertain,Native,"[""Resident""]",
18610764,13134115,Colchicum neapolitanum,GR,Greece,Presence Uncertain,Native,"[""Resident""]",
18610764,13134115,Colchicum neapolitanum,HR,Croatia,Presence Uncertain,Native,"[""Resident""]",
18610764,13134115,Colchicum neapolitanum,RO,Romania,Presence Uncertain,Native,"[""Resident""]",
18610764,13134115,Colchicum neapolitanum,SI,Slovenia,Presence Uncertain,Native,"[""Resident""]",
18611125,18007459,Festuca humifusa,IT,Italy,Extant,Native,"[""Resident""]",
18611180,13142481,Gagea tisoniana,IT,Italy,Extant,Native,"[""Resident""]",
18611200,13161600,Iris calabra,IT,Italy,Extant,Native,"[""Resident""]",
18611215,13168432,Trisetum glaciale,ES,Spain,Extant,Native,"[""Resident""]",
18611340,13142416,Gagea sicula,IT,Italy,Extant,Native,"[""Resident""]",
18611360,13163667,Romulea arnaudii,FR,France,Extant,Native,"[""Resident""]",
18611370,13142311,Gagea lusitanica,ES,Spain,Extant,Native,"[""Resident""]",
18611370,13142311,Gagea lusitanica,PT,Portugal,Presence Uncertain,Native,"[""Resident""]",
18611370,13142311,Gagea lusitanica,FR,France,Presence Uncertain,Native,"[""Resident""]",
18611375,13163672,Romulea bocchierii,IT,Italy,Extant,Native,"[""Resident""]",
18611500,13161521,Iris bicapitata,IT,Italy,Extant,Native,"[""Resident""]",
18611815,13168163,Sesleria nitida,IT,Italy,Extant,Native,"[""Resident""]",
18612130,13161903,Iris revoluta,IT,Italy,Extant,Native,"[""Resident""]",
18612385,13153154,Ornithogalum visianicum,HR,Croatia,Extinct Post-1500,Native,"[""Resident""]",
18612415,13161717,Iris hellenica,GR,Greece,Extant,Native,"[""Resident""]",
18612575,13167929,Holcus notarisii,IT,Italy,Extant,Native,"[""Resident""]",
18612605,13137349,Fritillaria rhodia,GR,Greece,Extant,Native,"[""Resident""]",
18612630,13167917,Helictochloa levis,ES,Spain,Extant,Native,"[""Resident""]",
18612655,15418079,Prospero talosii,GR,Greece,Extant,Native,"[""Resident""]",
18612665,13144622,Allium nebrodense,IT,Italy,Extant,Native,"[""Resident""]",
18612685,15418076,Prospero rhadamanthi,GR,Greece,Extant,Native,"[""Resident""]",
18612690,13167905,Helictochloa crassifolia,ES,Spain,Extant,Native,"[""Resident""]",
18612735,13142974,Allium calabrum,IT,Italy,Extant,Native,"[""Resident""]",
18612880,13164074,Romulea florentii,FR,France,Extant,Native,"[""Resident""]",
18612955,13158348,Scilla dimartinoi,IT,Italy,Extant,Native,"[""Resident""]",
18612960,13164068,Romulea corsica,FR,France,Extant,Native,"[""Resident""]",
18613175,18009886,Puccinellia gussonei,IT,Italy,Possibly Extinct,Native,"[""Resident""]",
18613205,13144560,Allium makrianum,GR,Greece,Extant,Native,"[""Resident""]",
18613210,13137302,Fritillaria mutabilis,GR,Greece,Extant,Native,"[""Resident""]",
18613285,13142898,Allium apulum,IT,Italy,Extant,Native,"[""Resident""]",
18613375,13142887,Allium anzalonei,IT,Italy,Extant,Native,"[""Resident""]",
18613380,13158336,Scilla albanica,AL,Albania,Extant,Native,"[""Resident""]",
18613645,13164195,Serapias frankavillae,IT,Italy,Extant,Native,"[""Resident""]",
18613755,13160393,Crocus corsicus,FR,France,Extant,Native,"[""Resident""]",
18613840,13137108,Fritillaria ehrhartii,GR,Greece,Extant,Native,"[""Resident""]",
18613910,13142696,Allium agrigentinum,IT,Italy,Extant,Native,"[""Resident""]",
18613940,13147082,Narcissus supramontanus,IT,Italy,Extant,Native,"[""Resident""]",
18613985,13142668,Acis fabrei,FR,France,Extant,Native,"[""Resident""]",
18614005,13142672,Acis longifolia,FR,France,Extant,Native,"[""Resident""]",
18614055,13137033,Fritillaria davisii,GR,Greece,Extant,Native,"[""Resident""]",
18614105,13146981,Narcissus cuatrecasasii,MA,Morocco,Presence Uncertain,Native,"[""Resident""]",
18614105,13146981,Narcissus cuatrecasasii,ES,Spain,Extant,Native,"[""Resident""]",
18614140,13147023,Narcissus magni-abilii,PT,Portugal,Extant,Native,"[""Resident""]",
18614145,13147015,Narcissus lusitanicus,PT,Portugal,Extant,Native,"[""Resident""]",
18614145,13147015,Narcissus lusitanicus,ES,Spain,Presence Uncertain,Native,"[""Resident""]",
18614180,13164413,Carex rorulenta,ES,Spain,Extant,Native,"[""Resident""]",
18614250,13164397,Carex furva,ES,Spain,Extant,Native,"[""Resident""]",
18614280,13142566,Tulipa cretica,GR,Greece,Extant,Native,"[""Resident""]",
18614380,13164429,Luzula calabra,IT,Italy,Extant,Native,"[""Resident""]",
18614395,13142592,Tulipa hageri,GR,Greece,Extant,Native,"[""Resident""]",
18614430,13164466,Agrostis barceloi,ES,Spain,Extant,Native,"[""Resident""]",
18614500,13142545,Tulipa albanica,AL,Albania,Extant,Native,"[""Resident""]",
18614625,13164482,Aira scoparia,MK,North Macedonia,Extant,Native,"[""Resident""]",
19201320,19198562,Andrena olympica,GR,Greece,Extant,Native,"[""Resident""]",
19201550,19198516,Andrena relata,ES,Spain,Extant,Native,"[""Resident""]",
19201650,19199407,Andrena sagittaria,ES,Spain,Extant,Native,"[""Resident""]",
19201740,19199549,Andrena siciliana,IT,Italy,Extant,Native,"[""Resident""]",
19201795,19198587,Andrena standfussorum,GR,Greece,Extant,Native,"[""Resident""]",
19201865,19199373,Andrena taxana,ES,Spain,Extant,Native,"[""Resident""]",
19201930,19199004,Andrena trikalensis,GR,Greece,Extant,Native,"[""Resident""]",
19201980,19199472,Andrena vacella,ES,Spain,Extant,Native,"[""Resident""]",
19631931,175268,Pinguicula mundi,ES,Spain,Extant,Native,"[""Resident""]",
19746862,19709100,Holothuria huberti,IT,Italy,Extant,Native,"[""Resident""]",
19747055,19743327,Synallactes longipapillata,FR,France,Extant,Native,"[""Resident""]",
19881251,19199096,Hylaeus ater,ES,Spain,Extant,Native,"[""Resident""]",
19881434,19198482,Hylaeus canariensis,ES,Spain,Extant,Native,"[""Resident""]",
19881752,19199804,Hylaeus hellenicus,GR,Greece,Extant,Native,"[""Resident""]",
19881757,19199341,Hylaeus hohmanni,ES,Spain,Extant,Native,"[""Resident""]",
19881858,19199239,Hylaeus ibericus,ES,Spain,Extant,Native,"[""Resident""]",
19881954,19199635,Hylaeus koenigsmanni,GR,Greece,Extant,Native,"[""Resident""]",
19881986,19199088,Hylaeus maderensis,PT,Portugal,Extant,Native,"[""Resident""]",
19882034,19199942,Hylaeus milossus,GR,Greece,Extant,Native,"[""Resident""]",
19928983,18875,Pungitius hellenicus,GR,Greece,Extant,Native,"[""Resident""]",
20012909,19892790,Astragalus drupaceus,GR,Greece,Extant,Native,"[""Resident""]",
20115383,19892862,Onobrychis stenorhiza,ES,Spain,Extant,Native,"[""Resident""]",
20121341,19891950,Hippocrepis valentina,ES,Spain,Extant,Native,"[""Resident""]",
21138357,21138354,Chelostoma siciliae,IT,Italy,Extant,Native,"[""Resident""]",
21138822,21138819,Hoplitis peniculifera,ES,Spain,Extant,Native,"[""Resident""]",
21139098,21139076,Hoplitis hilbera,ES,Spain,Extant,Native,"[""Resident""]",
21139213,21139203,Hoplitis lithodorae,ES,Spain,Extant,Native,"[""Resident""]",
21139250,21139241,Hoplitis manuelae,ES,Spain,Extant,Native,"[""Resident""]",
21143314,19199171,Dioxys atlanticus,ES,Spain,Extant,Native,"[""Resident""]",
21143353,19198645,Dioxys lanzarotensis,ES,Spain,Extant,Native,"[""Resident""]",
21143964,19198839,Pseudoanthidium canariense,ES,Spain,Extant,Native,"[""Resident""]",
21144449,19198944,Stelis ortizi,ES,Spain,Extant,Native,"[""Resident""]",
21145557,19198736,Ammobatoides okalii,BG,Bulgaria,Extant,Native,"[""Resident""]",
21145583,19198575,Epeolus compar,IT,Italy,Extant,Native,"[""Resident""]",
21145649,19199335,Epeolus flavociliatus,ES,Spain,Extant,Native,"[""Resident""]",
21145855,19199324,Epeolus siculus,IT,Italy,Extant,Native,"[""Resident""]",
21145860,19198984,Epeolus sigillatus,GR,Greece,Extant,Native,"[""Resident""]",
21147357,19199540,Eucera gracilipes,ES,Spain,Extant,Native,"[""Resident""]",
21148042,19198594,Tetralonia hohmanni,ES,Spain,Extant,Native,"[""Resident""]",
21148062,19199329,Tetralonia lanzarotensis,ES,Spain,Extant,Native,"[""Resident""]",
21148474,19198553,Sphecodes atlanticus,ES,Spain,Extant,Native,"[""Resident""]",
21152247,19199770,Chelostoma hellenicum,GR,Greece,Extant,Native,"[""Resident""]",
21152252,19198822,Chelostoma laticaudum,GR,Greece,Extant,Native,"[""Resident""]",
21152718,19199618,Hoplitis albatera,ES,Spain,Extant,Native,"[""Resident""]",
21153573,19199179,Hoplitis cretaea,GR,Greece,Extant,Native,"[""Resident""]",
21153678,19198606,Hoplitis fabrei,GR,Greece,Extant,Native,"[""Resident""]",
21153856,19199563,Hoplitis graeca,GR,Greece,Extant,Native,"[""Resident""]",
21154657,19198429,Hoplitis parnesica,GR,Greece,Extant,Native,"[""Resident""]",
21154749,19199662,Hoplitis tkalcuella,ES,Spain,Extant,Native,"[""Resident""]",
21154861,19199040,Hoplitis zandeni,ES,Spain,Extant,Native,"[""Resident""]",
21154906,19199889,Osmia ariadne,GR,Greece,Extant,Native,"[""Resident""]",
21154916,19199601,Osmia balearica,ES,Spain,Extant,Native,"[""Resident""]",
21155171,19199057,Osmia dusmeti,ES,Spain,Extant,Native,"[""Resident""]",
21155526,19198819,Osmia larochei,ES,Spain,Extant,Native,"[""Resident""]",
21155827,19198968,Osmia madeirensis,PT,Portugal,Extant,Native,"[""Resident""]",
21156032,19199847,Osmia mirhiji,GR,Greece,Extant,Native,"[""Resident""]",
21156038,19199916,Osmia moreensis,GR,Greece,Extant,Native,"[""Resident""]",
21156297,19198810,Osmia palmae,ES,Spain,Extant,Native,"[""Resident""]",
21156361,19198430,Osmia picena,IT,Italy,Extant,Native,"[""Resident""]",
21426347,10332,Hydropsyche tobiasi,DE,Germany,Extinct Post-1500,Native,,
21460455,19198511,Nomada barcelonensis,ES,Spain,Extant,Native,"[""Resident""]",
21460596,19199422,Nomada bolivari,ES,Spain,Extant,Native,"[""Resident""]",
21461772,19198560,Nomada gruenwaldti,GR,Greece,Extant,Native,"[""Resident""]",
21462412,19199805,Nomada priesneri,GR,Greece,Extant,Native,"[""Resident""]",
21462539,19198637,Nomada rufoabdominalis,IT,Italy,Extant,Native,"[""Resident""]",
21462587,19198728,Nomada sicula,IT,Italy,Extant,Native,"[""Resident""]",
21462605,19199755,Nomada standfussi,GR,Greece,Extant,Native,"[""Resident""]",
21463063,19199045,Melecta canariensis,ES,Spain,Extant,Native,"[""Resident""]",
21463069,19198827,Melecta caroli,ES,Spain,Extant,Native,"[""Resident""]",
21463075,19199138,Melecta curvispina,ES,Spain,Extant,Native,"[""Resident""]",
21463106,19199225,Melecta gracilipes,ES,Spain,Extant,Native,"[""Resident""]",
21463247,19199037,Thyreus hohmanni,ES,Spain,Extant,Native,"[""Resident""]",
21765534,19199882,Amegilla canifrons,ES,Spain,Extant,Native,"[""Resident""]",
21767045,19198821,Anthophora alluaudi,ES,Spain,Extant,Native,"[""Resident""]",
21767333,19199548,Anthophora andalusica,ES,Spain,Extant,Native,"[""Resident""]",
21767634,19198657,Anthophora balearica,ES,Spain,Extant,Native,"[""Resident""]",
21776222,19198463,Anthophora laevigata,IT,Italy,Extant,Native,"[""Resident""]",
21776234,19199603,Anthophora lanzarotensis,ES,Spain,Extant,Native,"[""Resident""]",
21776252,19199328,Anthophora lieftincki,ES,Spain,Extant,Native,"[""Resident""]",
21776277,19199068,Anthophora orotavae,ES,Spain,Extant,Native,"[""Resident""]",
21776317,19199630,Anthophora porphyrea,ES,Spain,Extant,Native,"[""Resident""]",
21776809,19199081,Anthophora pulverosa,ES,Spain,Extant,Native,"[""Resident""]",
21776822,19198403,Anthophora purpuraria,ES,Spain,Extant,Native,"[""Resident""]",
21777069,19198727,Anthophora senicula,ES,Spain,Extant,Native,"[""Resident""]",
21777139,19198465,Anthophora uniciliata,IT,Italy,Extant,Native,"[""Resident""]",
22485171,22484033,Genista sulcitana,IT,Italy,Extant,Native,"[""Resident""]",
42461359,42428291,Atyaephyra strymonensis,GR,Greece,Extant,Native,"[""Resident""]",
42461459,42428293,Atyaephyra thyamisensis,GR,Greece,Extant,Native,"[""Resident""]",
42463679,42463645,Nomada cretensis,GR,Greece,Extant,Native,"[""Resident""]",
42463732,42436711,Troglocaris anophthalma ssp. legovici,HR,Croatia,Extant,Native,"[""Resident""]",
42933837,20536106,Hylaeus azorae,PT,Portugal,Extant,Native,"[""Resident""]",
43114098,19198726,Andrena grossella,GR,Greece,Extant,Native,"[""Resident""]",
43114283,19199897,Andrena lineolata,ES,Spain,Extant,Native,"[""Resident""]",
43115440,43115432,Linum katiae,IT,Italy,Extant,Native,"[""Resident""]",
43362679,19198679,Dufourea fortunata,ES,Spain,Extant,Native,"[""Resident""]",
43362721,19199691,Dufourea longiglossa,ES,Spain,Extant,Native,"[""Resident""]",
43362758,19199597,Dufourea merceti,ES,Spain,Extant,Native,"[""Resident""]",
43362818,19198991,Rophites thracius,BG,Bulgaria,Extant,Native,"[""Resident""]",
43362934,19198604,Lasioglossum wollastoni,PT,Portugal,Extant,Native,"[""Resident""]",
43362940,19198951,Lasioglossum viride,ES,Spain,Extant,Native,"[""Resident""]",
43364323,19198644,Lasioglossum loetum,ES,Spain,Extant,Native,"[""Resident""]",
43364385,19199403,Lasioglossum leucomontanum,GR,Greece,Extant,Native,"[""Resident""]",
43365325,19199135,Lasioglossum corsicanum,FR,France,Extant,Native,"[""Resident""]",
43365379,19198723,Lasioglossum chalcodes,ES,Spain,Extant,Native,"[""Resident""]",
43365385,19198530,Lasioglossum castilianum,ES,Spain,Extant,Native,"[""Resident""]",
43365968,19198852,Lasioglossum aureimontanum,ES,Spain,Presence Uncertain,Native,"[""Resident""]",
43365968,19198852,Lasioglossum aureimontanum,FR,France,Extant,Native,"[""Resident""]",
43365979,19199243,Lasioglossum ariadne,GR,Greece,Extant,Native,"[""Resident""]",
43365985,19199677,Lasioglossum arctifrons,ES,Spain,Extant,Native,"[""Resident""]",
43509245,19198628,Andrena chalcogastra,ES,Spain,Extant,Native,"[""Resident""]",
43509253,19199653,Andrena chelma,GR,Greece,Extant,Native,"[""Resident""]",
43509377,19198993,Andrena corssubalpina,FR,France,Extant,Native,"[""Resident""]",
43509601,19198885,Andrena damara,ES,Spain,Extant,Native,"[""Resident""]",
43509688,21138032,Andrena ebmerella,GR,Greece,Extant,Native,"[""Resident""]",
43509694,19199052,Andrena elata,ES,Spain,Extant,Native,"[""Resident""]",
43509760,19199111,Andrena fria,ES,Spain,Extant,Native,"[""Resident""]",
43509825,19198602,Andrena funerea,ES,Spain,Extant,Native,"[""Resident""]",
43509986,19199759,Andrena helenica,GR,Greece,Extant,Native,"[""Resident""]",
43509992,19198663,Andrena hillana,ES,Spain,Extant,Native,"[""Resident""]",
43510336,19198478,Andrena lonicera,MK,North Macedonia,Extant,Native,"[""Resident""]",
43510348,19199670,Andrena maderensis,PT,Portugal,Extant,Native,"[""Resident""]",
43510461,19199682,Andrena montarca,ES,Spain,Extant,Native,"[""Resident""]",
43510530,19198891,Andrena muscaria,GR,Greece,Extant,Native,"[""Resident""]",
43510536,19198634,Andrena nebularia,ES,Spain,Extant,Native,"[""Resident""]",
43510570,19199467,Andrena neovirida,GR,Greece,Extant,Native,"[""Resident""]",
43510629,19199788,Andrena nilotica,ES,Spain,Extant,Native,"[""Resident""]",
43959301,157814,Anaglyptus luteofasciatus,GR,Greece,Extant,Native,"[""Resident""]",
43959900,157893,Anaglyptus praecellens,GR,Greece,Extant,Native,"[""Resident""]",
43996816,157864,Isotomus jarmilae,GR,Greece,Extant,Native,"[""Resident""]",
44073538,157519,Gnorimus decempunctatus,IT,Italy,Extant,Native,"[""Resident""]",
44091395,157875,Osmoderma cristinae,IT,Italy,Extant,Native,"[""Resident""]",
44107005,157815,Ampedus boquilobensis,PT,Portugal,Extant,Native,"[""Resident""]",
44112131,157556,Ampedus corsicus,FR,France,Extant,Native,"[""Resident""]",
44113098,157736,Ampedus fuentei,ES,Spain,Extant,Native,"[""Resident""]",
44113885,157668,Ampedus karneri,GR,Greece,Extant,Native,"[""Resident""]",
44114033,157830,Ampedus koschwitzi,ES,Spain,Extant,Native,"[""Resident""]",
44114151,157643,Ampedus macedonicus,GR,Greece,Extant,Native,"[""Resident""]",
44114577,157495,Ampedus minos,GR,Greece,Extant,Native,"[""Resident""]",
44128421,157482,Ampedus pooti,PT,Portugal,Extant,Native,"[""Resident""]",
44149210,157759,Procraerus cretensis,GR,Greece,Extant,Native,"[""Resident""]",
44151902,157747,Haterumelater schembrii,MT,Malta,Extant,Native,"[""Resident""]",
44176377,157721,Triplax andreinii,IT,Italy,Extant,Native,"[""Resident""]",
44181990,157725,Melasis fermini,ES,Spain,Extant,Native,"[""Resident""]",
44182346,157670,Microrhagus hummleri,IT,Italy,Extant,Native,"[""Resident""]",
44254289,157642,Ampedus hispanicus,ES,Spain,Extant,Native,"[""Resident""]",
44255318,157708,Ampedus pyrenaeus,ES,Spain,Extant,Native,"[""Resident""]",
44258289,157589,Ampedus talamellii,ES,Spain,Extant,Native,"[""Resident""]",
44319410,44318764,Festuca gamisansii subsp. aethaliae,IT,Italy,Extant,Native,"[""Resident""]",
44319415,44319053,Romulea insularis,IT,Italy,Extant,Native,"[""Resident""]",
44522766,44392130,Festuca balcanica,BG,Bulgaria,Extant,Native,"[""Resident""]",
44798192,44791483,Ameles gracilis,ES,Spain,Extant,Native,"[""Resident""]",
44798197,44791491,Ameles limbata,ES,Spain,Extant,Native,"[""Resident""]",
44798202,44792105,Pseudoyersinia betancuriae,ES,Spain,Extant,Native,"[""Resident""]",
44798212,44792111,Pseudoyersinia canariensis,ES,Spain,Extant,Native,"[""Resident""]",
44798227,44792219,Pseudoyersinia pilipes,ES,Spain,Extant,Native,"[""Resident""]",
44798232,44792252,Pseudoyersinia subaptera,ES,Spain,Extant,Native,"[""Resident""]",
44798237,44792287,Pseudoyersinia teydeana,ES,Spain,Extant,Native,"[""Resident""]",
45126408,18161514,Vanneaugobius pruvoti,ES,Spain,Extant,Native,"[""Resident""]",
45127568,18127828,Himantolophus compressus,PT,Portugal,Extant,Native,"[""Resident""]",
45128576,18237502,Careproctus aciculipunctatus,IE,Ireland,Extant,Native,"[""Resident""]",
45162307,199396,Ophichthus maculatus,IT,Italy,Extant,Native,"[""Resident""]",
45462306,45462302,Eupholidoptera cephalonica,GR,Greece,Extant,Native,"[""Resident""]",Yes
45462379,45462354,Eupholidoptera epirotica,GR,Greece,Extant,Native,"[""Resident""]",Yes
45462448,45462435,Eupholidoptera hesperica,IT,Italy,Extant,Native,"[""Resident""]",
45462578,45462525,Eupholidoptera leucasi,GR,Greece,Extant,Native,"[""Resident""]",Yes
45462686,45462624,Eupholidoptera megastyla,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463162,45463146,Eupholidoptera uvarovi,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463215,45463212,Eupholidoptera forcipata,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463226,45463223,Eupholidoptera icariensis,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463236,45463233,Eupholidoptera jacquelinae,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463253,45463250,Eupholidoptera kykladica,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463288,45463281,Eupholidoptera spinigera,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463334,45463331,Eupholidoptera annamariae,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463431,45463340,Eupholidoptera astyla,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463466,45463463,Eupholidoptera feri,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463477,45463473,Eupholidoptera giuliae,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463496,45463493,Eupholidoptera latens,GR,Greece,Extant,Native,"[""Resident""]",Yes
45463505,45463502,Eupholidoptera mariannae,GR,Greece,Extant,Native,"[""Resident""]",Yes
45466681,45466678,Poecilimon pindos,GR,Greece,Extant,Native,"[""Resident""]",Yes
45797680,18237796,Cottunculus konstantinovi,SJ,Svalbard and Jan Mayen,Extant,Native,"[""Resident""]",
45811388,157538,Pseudosphegesthes bergeri,GR,Greece,Extant,Native,"[""Resident""]",
45812940,157493,Purpuricenus graecus,GR,Greece,Extant,Native,"[""Resident""]",
45823371,157798,Stenopterus creticus,GR,Greece,Extant,Native,"[""Resident""]",
45826874,157771,Trichoferus bergeri,GR,Greece,Extant,Native,"[""Resident""]",
45873608,42874318,Sphyraena intermedia,IT,Italy,Extant,Native,"[""Resident""]",
46176961,16084547,Chorthippus messinai,IT,Italy,Extant,Native,"[""Resident""]",
46176973,16084582,Chorthippus rubratibialis,IT,Italy,Extant,Native,"[""Resident""]",
46176979,16084508,Chorthippus trinacriae,IT,Italy,Extant,Native,"[""Resident""]",
46177029,16084397,Euchorthippus sardous,IT,Italy,Extant,Native,"[""Resident""]",
46177047,16084526,Italohippus monticola,IT,Italy,Extant,Native,"[""Resident""]",
46177053,16084553,Ochrilidia sicula,IT,Italy,Extant,Native,"[""Resident""]",
46177065,16084505,Omocestus lopadusae,IT,Italy,Extant,Native,"[""Resident""]",
46177071,16084429,Omocestus uvarovi,IT,Italy,Extant,Native,"[""Resident""]",
46177083,16084555,Podisma eitschbergeri,IT,Italy,Extant,Native,"[""Resident""]",
46177089,16084360,Podisma emiliae,IT,Italy,Extant,Native,"[""Resident""]",
46177096,16084391,Podisma goidanichi,IT,Italy,Extant,Native,"[""Resident""]",
46177102,16084558,Podisma magdalenae,IT,Italy,Extant,Native,"[""Resident""]",
46177114,16084392,Podisma ruffoi,IT,Italy,Extant,Native,"[""Resident""]",
46177120,16084424,Podisma silvestrii,IT,Italy,Extant,Native,"[""Resident""]",
46177126,16084352,Pseudoprumna baldensis,IT,Italy,Extant,Native,"[""Resident""]",
46177150,16084515,Stenobothrus ursulae,IT,Italy,Extant,Native,"[""Resident""]",
46177168,44709683,Leptophyes sicula,IT,Italy,Extant,Native,"[""Resident""]",
46467737,46467682,Festucopsis serpentini,AL,Albania,Extant,Native,"[""Resident""]",
46880386,46880371,Narcissus munozii-garmendiae,ES,Spain,Extant,Native,"[""Resident""]",
47350001,47262019,Ampedus cretensis,GR,Greece,Extant,Native,"[""Resident""]",
47350067,47262077,Ampedus melonii,IT,Italy,Extant,Native,"[""Resident""]",
47350236,47262539,Ampedus ottomerkli,PT,Portugal,Extant,Native,"[""Resident""]",
47350236,47262539,Ampedus ottomerkli,ES,Spain,Presence Uncertain,Native,"[""Resident""]",
47350709,47262622,Ampedus vignai,GR,Greece,Extant,Native,"[""Resident""]",
47353318,47263254,Elater asmodaius,GR,Greece,Extant,Native,"[""Resident""]",
47353453,47265114,Podeonius subcyaneus,GR,Greece,Extant,Native,"[""Resident""]",
47393802,47265789,Esarcus besucheti,ES,Spain,Extant,Native,"[""Resident""]",
47393807,47265791,Esarcus fiorii,IT,Italy,Extant,Native,"[""Resident""]",
47393812,47265794,Esarcus franzi,ES,Spain,Extant,Native,"[""Resident""]",
47393817,47265813,Esarcus inexpectatus,ES,Spain,Extant,Native,"[""Resident""]",
47689405,47261617,Tillus ibericus,ES,Spain,Extant,Native,"[""Resident""]",
47691032,47266720,Pycnomerus italicus,IT,Italy,Extant,Native,"[""Resident""]",
47691149,47266875,Tarphius besucheti,ES,Spain,Extant,Native,"[""Resident""]",
47691210,47266877,Tarphius gibbulus,IT,Italy,Extant,Native,"[""Resident""]",
47691390,47691366,Ephippiger camillae,IT,Italy,Extant,Native,"[""Resident""]",
47691484,47691451,Ephippiger carlottae,IT,Italy,Extant,Native,"[""Resident""]",
47691519,47691497,Ephippiger cavannai,IT,Italy,Extant,Native,"[""Resident""]",
47691688,47691650,Ephippiger perforatus,IT,Italy,Extant,Native,"[""Resident""]",
47691701,47261798,Cucujus tulliae,IT,Italy,Extant,Native,"[""Resident""]",
47691866,47691854,Ephippiger ruffoi,IT,Italy,Extant,Native,"[""Resident""]",
47692213,47692210,Ephippiger zelleri,IT,Italy,Extant,Native,"[""Resident""]",
47692497,47692483,Uromenus annae,IT,Italy,Extant,Native,"[""Resident""]",
47693444,47693371,Uromenus siculus,IT,Italy,Extant,Native,"[""Resident""]",
47693768,47693655,Petaloptila clauseri,IT,Italy,Extant,Native,"[""Resident""]",
47693991,47693952,Petaloptila sbordonii,IT,Italy,Extant,Native,"[""Resident""]",
47695835,47695668,Gryllotalpa octodecim,FR,France,Presence Uncertain,Native,"[""Resident""]",
47695835,47695668,Gryllotalpa octodecim,IT,Italy,Extant,Native,"[""Resident""]",
47696048,47696009,Gryllotalpa quindecim,IT,Italy,Extant,Native,"[""Resident""]",
47696177,47696165,Gryllotalpa viginti,IT,Italy,Extant,Native,"[""Resident""]",
47696312,47696294,Gryllotalpa vigintiunum,IT,Italy,Extant,Native,"[""Resident""]",
47696420,47261970,Calicnemis obesa ssp. sardiniensis,IT,Italy,Extant,Native,"[""Resident""]",
47696488,47696467,Acinipe galvagnii,IT,Italy,Extant,Native,"[""Resident""]",
47696566,47696546,Pamphagus marmoratus,IT,Italy,Extant,Native,"[""Resident""]",
47696629,47696611,Pamphagus ortolaniae,IT,Italy,Extant,Native,"[""Resident""]",
47696767,47266486,Tetratoma tedaldi,IT,Italy,Extant,Native,"[""Resident""]",
47708524,17182027,Poecilimon ikariensis,GR,Greece,Extant,Native,"[""Resident""]",Yes
47708697,17181950,Poecilimon deplanatus,GR,Greece,Extant,Native,"[""Resident""]",Yes
47713628,15038481,Prionotropis rhodanica,FR,France,Extant,Native,"[""Resident""]",
47715907,47696694,Pamphagus sardeus,IT,Italy,Extant,Native,"[""Resident""]",
47715932,47697291,Barbitistes vicetinus,IT,Italy,Extant,Native,"[""Resident""]",
