assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
83570898,83570762,Isoetes todaroana,7.2.4,Abstraction of surface water (unknown use),1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
83570898,83570762,Isoetes todaroana,9.2.3,Type Unknown/Unrecorded,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
83570898,83570762,Isoetes todaroana,2.1.1,Shifting agriculture,1.1|1.3|2.2,Ecosystem conversion|Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Ongoing,
83570898,83570762,Isoetes todaroana,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
83570898,83570762,Isoetes todaroana,2.3.4,Scale Unknown/Unrecorded,1.1|1.3|2.2,Ecosystem conversion|Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Ongoing,
84061236,39603,Pinus canariensis,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
84061236,39603,Pinus canariensis,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
84061236,39603,Pinus canariensis,1.3,Tourism & recreation areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
84416468,84416403,Tandonia marinellii,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
84898474,83774038,Sideritis barbellata,8.1.1,Unspecified species,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Unknown,Unknown,,Ongoing,
84898474,83774038,Sideritis barbellata,7.1.1,Increase in fire frequency/intensity,2.1,Species mortality,,,,Unknown,Unknown,,Ongoing,
85424727,162071,Dryopteris corleyi,7.1.3,Trend Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
85424727,162071,Dryopteris corleyi,2.2.3,Scale Unknown/Unrecorded,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,,,,Ongoing,
85424727,162071,Dryopteris corleyi,4.1,Roads & railroads,1.2|2.2,Ecosystem degradation|Species disturbance,,,,,,,Ongoing,
85424999,83646140,Dryopteris crispifolia,8.2.2,Named species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,Cryptomeria japonica,,Unknown,Unknown,,Ongoing,
85424999,83646140,Dryopteris crispifolia,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,Unknown,Unknown,Species of the genus Cyathea. ,Ongoing,
85425509,162182,Asplenium jahandiezii,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85425509,162182,Asplenium jahandiezii,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85425509,162182,Asplenium jahandiezii,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85427155,78674300,Arachniodes webbiana,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
85427155,78674300,Arachniodes webbiana,10.3,Avalanches/landslides,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427155,78674300,Arachniodes webbiana,11.2,Droughts,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85427155,78674300,Arachniodes webbiana,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427155,78674300,Arachniodes webbiana,8.1.1,Unspecified species,2.1,Species mortality,,,,Unknown,Unknown,,Ongoing,
85427155,78674300,Arachniodes webbiana,1.1,Housing & urban areas,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427172,83644630,Elaphoglossum semicylindricum,5.2.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,,Majority (50-90%),Negligible declines,,Ongoing,
85427172,83644630,Elaphoglossum semicylindricum,2.3.4,Scale Unknown/Unrecorded,1.1|2.2,Ecosystem conversion|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427172,83644630,Elaphoglossum semicylindricum,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
85427172,83644630,Elaphoglossum semicylindricum,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85427290,162178,Polystichum drepanum,7.1.3,Trend Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427290,162178,Polystichum drepanum,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427290,162178,Polystichum drepanum,8.1.1,Unspecified species,1.2|2.3.2,Ecosystem degradation|Competition,,,,Unknown,Unknown,,Ongoing,
85427290,162178,Polystichum drepanum,10.3,Avalanches/landslides,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85427290,162178,Polystichum drepanum,5.2.4,Motivation Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85427460,83650906,Polystichum falcinellum,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Future,
85427460,83650906,Polystichum falcinellum,7.1.1,Increase in fire frequency/intensity,1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Ongoing,
85429667,161904,Hymenophyllum maderense,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85429667,161904,Hymenophyllum maderense,6.1,Recreational activities,2.2,Species disturbance,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
85429667,161904,Hymenophyllum maderense,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85429667,161904,Hymenophyllum maderense,11.2,Droughts,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85429667,161904,Hymenophyllum maderense,10.3,Avalanches/landslides,1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
85429667,161904,Hymenophyllum maderense,8.1.1,Unspecified species,2.3.2,Competition,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85429667,161904,Hymenophyllum maderense,11.4,Storms & flooding,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Future,
85430204,162270,Isoetes azorica,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430204,162270,Isoetes azorica,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430204,162270,Isoetes azorica,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85430204,162270,Isoetes azorica,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430204,162270,Isoetes azorica,2.3.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430204,162270,Isoetes azorica,9.4,Garbage & solid waste,1.2,Ecosystem degradation,,,,Unknown,"Slow, Significant Declines",,Ongoing,
85430204,162270,Isoetes azorica,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85430204,162270,Isoetes azorica,9.3.1,Nutrient loads,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85430204,162270,Isoetes azorica,8.1.2,Named species,2.3.2,Competition,,Sagittaria subulata,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85430204,162270,Isoetes azorica,8.1.1,Unspecified species,2.3.2,Competition,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85430204,162270,Isoetes azorica,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85430204,162270,Isoetes azorica,6.3,Work & other activities,1.1|1.2|1.3,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects,,,,Unknown,Unknown,,Ongoing,
85430458,161833,Isoetes boryana,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430458,161833,Isoetes boryana,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430458,161833,Isoetes boryana,6.3,Work & other activities,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430458,161833,Isoetes boryana,6.1,Recreational activities,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430458,161833,Isoetes boryana,9.3.1,Nutrient loads,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85430458,161833,Isoetes boryana,7.2.4,Abstraction of surface water (unknown use),1.1|1.2|1.3,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects,,,,Unknown,Unknown,,Ongoing,
85430659,164101,Isoetes fluitans,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430659,164101,Isoetes fluitans,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430659,164101,Isoetes fluitans,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430659,164101,Isoetes fluitans,6.1,Recreational activities,2.2,Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430659,164101,Isoetes fluitans,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85430659,164101,Isoetes fluitans,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85431493,162124,Isoetes malinverniana,7.3,Other ecosystem modifications,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
85431493,162124,Isoetes malinverniana,9.3.1,Nutrient loads,1.2|2.3.2,Ecosystem degradation|Competition,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85432255,78672292,Huperzia dentata,4.1,Roads & railroads,1.1|1.3|2.1|2.2,Ecosystem conversion|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
85432255,78672292,Huperzia dentata,2.3.4,Scale Unknown/Unrecorded,1.3|2.2,Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85432255,78672292,Huperzia dentata,6.1,Recreational activities,1.1|1.3|2.2,Ecosystem conversion|Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85432684,78672476,Huperzia suberecta,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|1.3|2.1,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality,,,,Unknown,Unknown,,Ongoing,
85432684,78672476,Huperzia suberecta,4.1,Roads & railroads,1.2|1.3|2.1,Ecosystem degradation|Indirect ecosystem effects|Species mortality,,,,Unknown,Unknown,,Ongoing,
85432684,78672476,Huperzia suberecta,2.3.4,Scale Unknown/Unrecorded,1.3,Indirect ecosystem effects,,,,Unknown,Unknown,,Ongoing,
85447670,83650353,Grammitis azorica,8.1.1,Unspecified species,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
85447670,83650353,Grammitis azorica,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
85447670,83650353,Grammitis azorica,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85447670,83650353,Grammitis azorica,10.1,Volcanoes,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Future,
85447670,83650353,Grammitis azorica,8.1.2,Named species,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,Cryptomeria japonica,,Majority (50-90%),Very Rapid Declines,,Ongoing,
85447670,83650353,Grammitis azorica,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2|1.3,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85448528,164191,Pteris incompleta,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85448528,164191,Pteris incompleta,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85448528,164191,Pteris incompleta,2.2.1,Small-holder plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85448528,164191,Pteris incompleta,8.1.1,Unspecified species,1.1|2.3.2,Ecosystem conversion|Competition,,,,,,,Ongoing,
85448528,164191,Pteris incompleta,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,,,,Ongoing,
85448528,164191,Pteris incompleta,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85448528,164191,Pteris incompleta,7.2.4,Abstraction of surface water (unknown use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
85564348,5713,Cryptazeca spelaea,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85564348,5713,Cryptazeca spelaea,3.2,Mining & quarrying,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
85564348,5713,Cryptazeca spelaea,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
85574826,85574801,Xeroplexa coudensis,1.1,Housing & urban areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
85574826,85574801,Xeroplexa coudensis,2.1.2,Small-holder farming,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
85574826,85574801,Xeroplexa coudensis,3.2,Mining & quarrying,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
85574826,85574801,Xeroplexa coudensis,3.3,Renewable energy,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
85574826,85574801,Xeroplexa coudensis,4.1,Roads & railroads,1.2|2.1|2.3.8,Ecosystem degradation|Species mortality|Other,,,,Minority (<50%),Unknown,,Ongoing,
85574826,85574801,Xeroplexa coudensis,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Unknown,,Ongoing,
85575199,6059,Cylichnidia ovuliformis,2.3.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
85575199,6059,Cylichnidia ovuliformis,6.1,Recreational activities,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
85575199,6059,Cylichnidia ovuliformis,2.2.3,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
85575199,6059,Cylichnidia ovuliformis,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85575635,15769,Oxychilus basajauna,7.1.1,Increase in fire frequency/intensity,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575635,15769,Oxychilus basajauna,1.1,Housing & urban areas,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85575635,15769,Oxychilus basajauna,11.4,Storms & flooding,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575635,15769,Oxychilus basajauna,5.1.1,Intentional use (species is the target),1.3|2.1|2.2,Indirect ecosystem effects|Species mortality|Species disturbance,,,Yes,Minority (<50%),Negligible declines,,Ongoing,
85575635,15769,Oxychilus basajauna,11.2,Droughts,1.3|2.1|2.2,Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85575635,15769,Oxychilus basajauna,11.3,Temperature extremes,1.3|2.1|2.2,Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85575680,15771,Mediterranea amaltheae,1.3,Tourism & recreation areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
85575700,16247,Drusia tenerifensis,2.1.1,Shifting agriculture,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,Majority (50-90%),Rapid Declines,,"Past, Likely to Return",
85575756,20077,Ferussacia clausiliaeformis,1.3,Tourism & recreation areas,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85575756,20077,Ferussacia clausiliaeformis,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575756,20077,Ferussacia clausiliaeformis,6.1,Recreational activities,2.1|2.2,Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85575756,20077,Ferussacia clausiliaeformis,4.1,Roads & railroads,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85575923,23031,Vitrea striata,6.1,Recreational activities,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575923,23031,Vitrea striata,1.3,Tourism & recreation areas,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575923,23031,Vitrea striata,1.1,Housing & urban areas,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575923,23031,Vitrea striata,12.1,Other threat,1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85575923,23031,Vitrea striata,5.1.1,Intentional use (species is the target),1.3|2.1|2.2,Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85575948,23213,Zonites anaphiensis,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
85575948,23213,Zonites anaphiensis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
85575948,23213,Zonites anaphiensis,6.1,Recreational activities,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
85576043,170589,Carychium biondii,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Rapid Declines,,Ongoing,
85576043,170589,Carychium biondii,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85576063,170594,Carychium paganettii,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
85576063,170594,Carychium paganettii,11.1,Habitat shifting & alteration,1.1|1.2|1.3|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85576063,170594,Carychium paganettii,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
85576099,170612,Zospeum suarezi,2.1.2,Small-holder farming,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
85576099,170612,Zospeum suarezi,1.3,Tourism & recreation areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
85576099,170612,Zospeum suarezi,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
85576099,170612,Zospeum suarezi,6.1,Recreational activities,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
85576111,170615,Zospeum pretneri,1.3,Tourism & recreation areas,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85576295,170628,Zospeum allegrettii,6.1,Recreational activities,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Unknown,,Ongoing,
85576303,170639,Deroceras adolphi,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85576303,170639,Deroceras adolphi,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85576315,170642,Deroceras astypalaeensis,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Future,
85576315,170642,Deroceras astypalaeensis,6.1,Recreational activities,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Negligible declines,,Future,
85576315,170642,Deroceras astypalaeensis,1.3,Tourism & recreation areas,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,Whole (>90%),Negligible declines,,Future,
85576319,170643,Deroceras attemsi,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Future,
85576319,170643,Deroceras attemsi,1.3,Tourism & recreation areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Future,
85576319,170643,Deroceras attemsi,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Future,
85576327,170645,Deroceras bistimulatum,1.1,Housing & urban areas,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Future,
85576327,170645,Deroceras bistimulatum,6.1,Recreational activities,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
85576327,170645,Deroceras bistimulatum,1.2,Commercial & industrial areas,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Rapid Declines,,Future,
85576351,170651,Deroceras cazioti,7.3,Other ecosystem modifications,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
85576351,170651,Deroceras cazioti,3.2,Mining & quarrying,1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85576351,170651,Deroceras cazioti,5.3.5,Motivation Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85576351,170651,Deroceras cazioti,7.1.3,Trend Unknown/Unrecorded,1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
85576351,170651,Deroceras cazioti,4.1,Roads & railroads,1.2|1.3|2.2,Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85576351,170651,Deroceras cazioti,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
85576363,170654,Deroceras corsicum,7.3,Other ecosystem modifications,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
